record_id,employee_id,manager_id,department,job_family,location,job_level,pay_type,hire_date,termination_date,base_pay_rate,pay_period_index,pay_period_start,pay_period_end,employment_status,tenure_months,regular_hours,overtime_hours,pay_rate,bonus,commission,retro_pay,manual_adjustment,gross_pay,deductions,net_pay,is_anomaly,anomaly_category,anomaly_dollars
15984,SYN-E00630,SYN-M0002,Support,Lead,Austin,4,salaried,2019-06-21,,6837.45,14,2024-07-05,2024-07-18,active,61,80.0,1.34,6837.45,0.0,0.0,0.0,0.0,6710.86,1487.65,5223.21,0,normal,0.0
15985,SYN-E00630,SYN-M0002,Support,Lead,Austin,4,salaried,2019-06-21,,6837.45,15,2024-07-19,2024-08-01,active,62,80.0,1.32,6837.45,0.0,0.0,0.0,0.0,6704.97,1562.22,5142.75,0,normal,0.0
15986,SYN-E00630,SYN-M0002,Support,Lead,Austin,4,salaried,2019-06-21,,6837.45,16,2024-08-02,2024-08-15,active,62,80.0,0.1,6837.45,0.0,0.0,0.0,0.0,6552.12,1404.33,5147.79,0,normal,0.0
15987,SYN-E00630,SYN-M0002,Support,Lead,Austin,4,salaried,2019-06-21,,6837.45,17,2024-08-16,2024-08-29,active,63,80.0,0.98,6837.45,0.0,0.0,0.0,0.0,6475.97,1216.27,5259.7,0,normal,0.0
15988,SYN-E00630,SYN-M0002,Support,Lead,Austin,4,salaried,2019-06-21,,6837.45,18,2024-08-30,2024-09-12,active,63,80.0,2.64,6837.45,0.0,0.0,0.0,0.0,6413.69,1855.34,4558.35,0,normal,0.0
15989,SYN-E00630,SYN-M0002,Support,Lead,Austin,4,salaried,2019-06-21,,6837.45,19,2024-09-13,2024-09-26,active,64,80.0,0.83,6837.45,0.0,0.0,0.0,0.0,6584.65,1565.57,5019.07,0,normal,0.0
15990,SYN-E00630,SYN-M0002,Support,Lead,Austin,4,salaried,2019-06-21,,6837.45,20,2024-09-27,2024-10-10,active,64,80.0,2.8,6837.45,0.0,0.0,0.0,0.0,6565.13,1667.67,4897.46,0,normal,0.0
15991,SYN-E00630,SYN-M0002,Support,Lead,Austin,4,salaried,2019-06-21,,6837.45,21,2024-10-11,2024-10-24,active,65,80.0,1.0,6837.45,0.0,0.0,0.0,0.0,6534.89,1458.13,5076.76,0,normal,0.0
15992,SYN-E00630,SYN-M0002,Support,Lead,Austin,4,salaried,2019-06-21,,6837.45,22,2024-10-25,2024-11-07,active,65,80.0,1.84,6837.45,0.0,0.0,0.0,0.0,6551.93,1668.6,4883.34,0,normal,0.0
15993,SYN-E00630,SYN-M0002,Support,Lead,Austin,4,salaried,2019-06-21,,6837.45,23,2024-11-08,2024-11-21,active,66,80.0,1.54,6837.45,0.0,0.0,0.0,0.0,6557.21,1319.03,5238.18,0,normal,0.0
15994,SYN-E00630,SYN-M0002,Support,Lead,Austin,4,salaried,2019-06-21,,6837.45,24,2024-11-22,2024-12-05,active,66,80.0,0.0,6837.45,0.0,0.0,0.0,0.0,6686.08,1420.79,5265.29,0,normal,0.0
15995,SYN-E00630,SYN-M0002,Support,Lead,Austin,4,salaried,2019-06-21,,6837.45,25,2024-12-06,2024-12-19,active,66,80.0,0.0,6837.45,0.0,0.0,0.0,0.0,6681.1,1647.71,5033.39,0,normal,0.0
15996,SYN-E00630,SYN-M0002,Support,Lead,Austin,4,salaried,2019-06-21,,6837.45,26,2024-12-20,2025-01-02,active,67,80.0,1.1,6837.45,0.0,0.0,0.0,0.0,6868.06,1286.31,5581.76,0,normal,0.0
15997,SYN-E00631,SYN-M0055,HR,Benefits,Seattle,1,hourly,2023-12-26,,41.92,1,2024-01-05,2024-01-18,active,0,82.79,0.35,41.92,0.0,0.0,0.0,0.0,8401.82,840.0,7561.82,1,new_employee_large_payment,4901.06
15998,SYN-E00631,SYN-M0055,HR,Benefits,Seattle,1,hourly,2020-10-03,,41.92,2,2024-01-19,2024-02-01,active,40,74.58,2.6,41.92,0.0,0.0,0.0,0.0,3292.36,849.5,2442.86,0,normal,0.0
15999,SYN-E00631,SYN-M0055,HR,Benefits,Seattle,1,hourly,2020-10-03,,41.92,3,2024-02-02,2024-02-15,active,41,75.93,0.19,41.92,0.0,0.0,0.0,0.0,3189.94,396.69,2793.25,0,normal,0.0
16000,SYN-E00631,SYN-M0055,HR,Benefits,Seattle,1,hourly,2020-10-03,,41.92,4,2024-02-16,2024-02-29,active,41,79.15,3.21,41.92,0.0,0.0,0.0,0.0,3481.3,1284.78,2196.51,0,normal,0.0
16001,SYN-E00631,SYN-M0055,HR,Benefits,Seattle,1,hourly,2020-10-03,,41.92,5,2024-03-01,2024-03-14,active,41,70.1,5.22,41.92,0.0,0.0,0.0,0.0,3368.5,557.38,2811.12,0,normal,0.0
16002,SYN-E00631,SYN-M0055,HR,Benefits,Seattle,1,hourly,2020-10-03,,41.92,6,2024-03-15,2024-03-28,active,42,65.42,2.44,41.92,0.0,0.0,0.0,0.0,2845.82,843.12,2002.7,0,normal,0.0
16003,SYN-E00631,SYN-M0055,HR,Benefits,Seattle,1,hourly,2020-10-03,,41.92,7,2024-03-29,2024-04-11,active,42,77.4,1.45,41.92,0.0,0.0,0.0,0.0,3317.1,721.35,2595.75,0,normal,0.0
16004,SYN-E00631,SYN-M0055,HR,Benefits,Seattle,1,hourly,2020-10-03,,41.92,8,2024-04-12,2024-04-25,active,43,73.96,3.19,41.92,0.0,0.0,287.25,0.0,3554.74,1038.41,2516.33,0,normal,0.0
16005,SYN-E00631,SYN-M0055,HR,Benefits,Seattle,1,hourly,2020-10-03,,41.92,9,2024-04-26,2024-05-09,active,43,73.89,3.16,41.92,0.0,0.0,0.0,0.0,3252.18,853.82,2398.36,0,normal,0.0
16006,SYN-E00631,SYN-M0055,HR,Benefits,Seattle,1,hourly,2020-10-03,,41.92,10,2024-05-10,2024-05-23,active,44,72.61,0.49,41.92,0.0,0.0,0.0,0.0,2973.0,400.23,2572.77,0,normal,0.0
16007,SYN-E00631,SYN-M0055,HR,Benefits,Seattle,1,hourly,2020-10-03,,41.92,11,2024-05-24,2024-06-06,active,44,74.32,0.42,41.92,0.0,0.0,0.0,0.0,3196.46,769.46,2427.0,0,normal,0.0
16008,SYN-E00631,SYN-M0055,HR,Benefits,Seattle,1,hourly,2020-10-03,,41.92,12,2024-06-07,2024-06-20,active,45,83.19,3.43,41.92,0.0,0.0,0.0,0.0,3730.51,977.77,2752.74,0,normal,0.0
16009,SYN-E00631,SYN-M0055,HR,Benefits,Seattle,1,hourly,2020-10-03,,41.92,13,2024-06-21,2024-07-04,active,45,76.75,4.2,41.92,0.0,0.0,0.0,0.0,3496.82,478.34,3018.49,0,normal,0.0
16010,SYN-E00631,SYN-M0055,HR,Benefits,Seattle,1,hourly,2020-10-03,,41.92,14,2024-07-05,2024-07-18,active,46,78.23,0.68,41.92,0.0,0.0,0.0,0.0,3473.5,668.3,2805.19,0,normal,0.0
16011,SYN-E00631,SYN-M0055,HR,Benefits,Seattle,1,hourly,2020-10-03,,41.92,15,2024-07-19,2024-08-01,active,46,84.31,0.7,41.92,0.0,0.0,0.0,0.0,3567.01,824.57,2742.44,0,normal,0.0
16012,SYN-E00631,SYN-M0055,HR,Benefits,Seattle,1,hourly,2020-10-03,,41.92,16,2024-08-02,2024-08-15,active,47,73.74,2.35,41.92,0.0,0.0,0.0,-8.42,3258.65,931.08,2327.57,0,normal,0.0
16013,SYN-E00631,SYN-M0055,HR,Benefits,Seattle,1,hourly,2020-10-03,,41.92,17,2024-08-16,2024-08-29,active,47,74.37,2.04,41.92,0.0,0.0,0.0,0.0,3240.45,821.82,2418.63,0,normal,0.0
16014,SYN-E00631,SYN-M0055,HR,Benefits,Seattle,1,hourly,2020-10-03,,41.92,18,2024-08-30,2024-09-12,active,48,86.0,0.66,41.92,0.0,0.0,0.0,-47.92,3578.92,505.88,3073.04,0,normal,0.0
16015,SYN-E00631,SYN-M0055,HR,Benefits,Seattle,1,hourly,2020-10-03,,41.92,19,2024-09-13,2024-09-26,active,48,74.63,0.07,41.92,0.0,0.0,0.0,0.0,3274.42,543.57,2730.85,0,normal,0.0
16016,SYN-E00631,SYN-M0055,HR,Benefits,Seattle,1,hourly,2020-10-03,,41.92,20,2024-09-27,2024-10-10,active,48,76.79,0.26,41.92,0.0,0.0,0.0,181.03,3392.29,837.95,2554.34,0,normal,0.0
16017,SYN-E00631,SYN-M0055,HR,Benefits,Seattle,1,hourly,2020-10-03,,41.92,21,2024-10-11,2024-10-24,active,49,73.01,2.02,41.92,0.0,0.0,0.0,0.0,3229.33,732.49,2496.84,0,normal,0.0
16018,SYN-E00631,SYN-M0055,HR,Benefits,Seattle,1,hourly,2020-10-03,,41.92,22,2024-10-25,2024-11-07,active,49,82.35,0.38,41.92,0.0,0.0,0.0,0.0,3665.15,940.78,2724.36,0,normal,0.0
16019,SYN-E00631,SYN-M0055,HR,Benefits,Seattle,1,hourly,2020-10-03,,41.92,23,2024-11-08,2024-11-21,active,50,75.24,1.18,41.92,0.0,0.0,0.0,0.0,3231.21,696.69,2534.52,0,normal,0.0
16020,SYN-E00631,SYN-M0055,HR,Benefits,Seattle,1,hourly,2020-10-03,,41.92,24,2024-11-22,2024-12-05,active,50,74.26,1.04,41.92,0.0,0.0,0.0,0.0,3221.64,742.88,2478.76,0,normal,0.0
16021,SYN-E00631,SYN-M0055,HR,Benefits,Seattle,1,hourly,2020-10-03,,41.92,25,2024-12-06,2024-12-19,active,51,64.27,4.39,41.92,0.0,0.0,0.0,0.0,2955.6,724.7,2230.9,0,normal,0.0
16022,SYN-E00631,SYN-M0055,HR,Benefits,Seattle,1,hourly,2020-10-03,,41.92,26,2024-12-20,2025-01-02,active,51,74.53,5.2,41.92,0.0,0.0,0.0,50.98,3513.15,961.31,2551.84,0,normal,0.0
16023,SYN-E00632,SYN-M0040,Support,Customer Support,Chicago,4,hourly,2022-06-18,,63.23,1,2024-01-05,2024-01-18,active,19,81.35,0.74,63.23,0.0,0.0,0.0,0.0,5201.79,1131.9,4069.89,0,normal,0.0
16024,SYN-E00632,SYN-M0040,Support,Customer Support,Chicago,4,hourly,2022-06-18,,63.23,2,2024-01-19,2024-02-01,active,19,71.78,1.59,63.23,0.0,0.0,0.0,0.0,4674.22,1259.52,3414.7,0,normal,0.0
16025,SYN-E00632,SYN-M0040,Support,Customer Support,Chicago,4,hourly,2022-06-18,,63.23,3,2024-02-02,2024-02-15,active,20,75.67,14.41,63.23,0.0,0.0,0.0,0.0,6212.81,1599.74,4613.07,0,normal,0.0
16026,SYN-E00632,SYN-M0040,Support,Customer Support,Chicago,4,hourly,2022-06-18,,63.23,4,2024-02-16,2024-02-29,active,20,75.88,24.07,63.23,0.0,0.0,0.0,-81.35,6933.39,1351.39,5582.0,0,normal,0.0
16027,SYN-E00632,SYN-M0040,Support,Customer Support,Chicago,4,hourly,2022-06-18,,63.23,5,2024-03-01,2024-03-14,active,21,77.35,3.02,63.23,0.0,0.0,0.0,0.0,5119.51,1060.61,4058.9,0,normal,0.0
16028,SYN-E00632,SYN-M0040,Support,Customer Support,Chicago,4,hourly,2022-06-18,,63.23,6,2024-03-15,2024-03-28,active,21,73.2,0.78,63.23,0.0,0.0,0.0,0.0,4787.9,1108.61,3679.28,0,normal,0.0
16029,SYN-E00632,SYN-M0040,Support,Customer Support,Chicago,4,hourly,2022-06-18,,63.23,7,2024-03-29,2024-04-11,active,22,71.22,6.74,63.23,0.0,0.0,0.0,0.0,5195.74,1330.47,3865.27,0,normal,0.0
16030,SYN-E00632,SYN-M0040,Support,Customer Support,Chicago,4,hourly,2022-06-18,,63.23,8,2024-04-12,2024-04-25,active,22,73.41,4.88,63.23,0.0,0.0,0.0,0.0,5069.31,1121.93,3947.38,0,normal,0.0
16031,SYN-E00632,SYN-M0040,Support,Customer Support,Chicago,4,hourly,2022-06-18,,63.23,9,2024-04-26,2024-05-09,active,23,74.84,15.24,63.23,0.0,0.0,0.0,0.0,6195.92,1129.24,5066.67,0,normal,0.0
16032,SYN-E00632,SYN-M0040,Support,Customer Support,Chicago,4,hourly,2022-06-18,,63.23,10,2024-05-10,2024-05-23,active,23,74.69,3.96,63.23,0.0,0.0,0.0,0.0,5127.99,1208.18,3919.81,0,normal,0.0
16033,SYN-E00632,SYN-M0040,Support,Customer Support,Chicago,4,hourly,2022-06-18,,63.23,11,2024-05-24,2024-06-06,active,23,70.71,3.19,63.23,0.0,0.0,0.0,0.0,4792.6,1104.56,3688.04,0,normal,0.0
16034,SYN-E00632,SYN-M0040,Support,Customer Support,Chicago,4,hourly,2022-06-18,,63.23,12,2024-06-07,2024-06-20,active,24,85.8,1.18,63.23,0.0,0.0,0.0,-18.34,5410.33,1113.63,4296.7,0,normal,0.0
16035,SYN-E00632,SYN-M0040,Support,Customer Support,Chicago,4,hourly,2022-06-18,,63.23,13,2024-06-21,2024-07-04,active,24,78.9,3.07,63.23,0.0,0.0,664.52,0.0,6033.97,1189.44,4844.53,0,normal,0.0
16036,SYN-E00632,SYN-M0040,Support,Customer Support,Chicago,4,hourly,2022-06-18,,63.23,14,2024-07-05,2024-07-18,active,25,86.0,0.03,63.23,0.0,0.0,0.0,0.0,5492.49,1259.34,4233.14,0,normal,0.0
16037,SYN-E00632,SYN-M0040,Support,Customer Support,Chicago,4,hourly,2022-06-18,,63.23,15,2024-07-19,2024-08-01,active,25,73.03,10.52,63.23,0.0,0.0,0.0,0.0,5500.41,868.2,4632.21,0,normal,0.0
16038,SYN-E00632,SYN-M0040,Support,Customer Support,Chicago,4,hourly,2022-06-18,,63.23,16,2024-08-02,2024-08-15,active,26,77.17,4.84,63.23,0.0,0.0,0.0,0.0,5496.6,1001.5,4495.1,0,normal,0.0
16039,SYN-E00632,SYN-M0040,Support,Customer Support,Chicago,4,hourly,2022-06-18,,63.23,17,2024-08-16,2024-08-29,active,26,77.12,6.14,63.23,0.0,0.0,0.0,0.0,5570.04,1672.46,3897.57,0,normal,0.0
16040,SYN-E00632,SYN-M0040,Support,Customer Support,Chicago,4,hourly,2022-06-18,,63.23,18,2024-08-30,2024-09-12,active,27,85.22,0.97,63.23,0.0,0.0,0.0,0.0,5498.02,1061.72,4436.3,0,normal,0.0
16041,SYN-E00632,SYN-M0040,Support,Customer Support,Chicago,4,hourly,2022-06-18,,63.23,19,2024-09-13,2024-09-26,active,27,77.05,1.55,63.23,0.0,0.0,0.0,0.0,4993.04,1233.48,3759.56,0,normal,0.0
16042,SYN-E00632,SYN-M0040,Support,Customer Support,Chicago,4,hourly,2022-06-18,,63.23,20,2024-09-27,2024-10-10,active,28,74.45,5.34,63.23,0.0,0.0,0.0,0.0,5254.97,1033.02,4221.95,0,normal,0.0
16043,SYN-E00632,SYN-M0040,Support,Customer Support,Chicago,4,hourly,2022-06-18,,63.23,21,2024-10-11,2024-10-24,active,28,85.1,17.78,63.23,0.0,0.0,0.0,0.0,6975.62,1214.79,5760.84,0,normal,0.0
16044,SYN-E00632,SYN-M0040,Support,Customer Support,Chicago,4,hourly,2022-06-18,,63.23,22,2024-10-25,2024-11-07,active,29,86.0,3.32,63.23,0.0,0.0,0.0,0.0,5759.97,975.02,4784.95,0,normal,0.0
16045,SYN-E00632,SYN-M0040,Support,Customer Support,Chicago,4,hourly,2022-06-18,,63.23,23,2024-11-08,2024-11-21,active,29,86.0,3.7,63.23,0.0,0.0,0.0,0.0,5832.84,948.13,4884.72,0,normal,0.0
16046,SYN-E00632,SYN-M0040,Support,Customer Support,Chicago,4,hourly,2022-06-18,,63.23,24,2024-11-22,2024-12-05,active,30,79.13,2.55,63.23,0.0,0.0,0.0,0.0,5189.82,1430.95,3758.86,0,normal,0.0
16047,SYN-E00632,SYN-M0040,Support,Customer Support,Chicago,4,hourly,2022-06-18,,63.23,25,2024-12-06,2024-12-19,active,30,81.86,9.02,63.23,0.0,0.0,0.0,0.0,6011.97,1316.44,4695.54,0,normal,0.0
16048,SYN-E00632,SYN-M0040,Support,Customer Support,Chicago,4,hourly,2022-06-18,,63.23,26,2024-12-20,2025-01-02,active,30,75.13,6.17,63.23,0.0,0.0,0.0,0.0,5307.04,1476.77,3830.27,0,normal,0.0
16049,SYN-E00633,SYN-M0028,Operations,Supervisor,Denver,1,hourly,2015-10-21,,35.93,1,2024-01-05,2024-01-18,active,100,81.25,1.53,35.93,0.0,0.0,0.0,0.0,3090.42,925.94,2164.49,0,normal,0.0
16050,SYN-E00633,SYN-M0028,Operations,Supervisor,Denver,1,hourly,2015-10-21,,35.93,2,2024-01-19,2024-02-01,active,100,77.2,1.22,35.93,0.0,0.0,0.0,0.0,2879.54,574.37,2305.17,0,normal,0.0
16051,SYN-E00633,SYN-M0028,Operations,Supervisor,Denver,1,hourly,2015-10-21,,35.93,3,2024-02-02,2024-02-15,active,101,77.71,5.68,35.93,0.0,0.0,0.0,0.0,3120.28,668.56,2451.72,0,normal,0.0
16052,SYN-E00633,SYN-M0028,Operations,Supervisor,Denver,1,hourly,2015-10-21,,35.93,4,2024-02-16,2024-02-29,active,101,79.24,14.24,35.93,0.0,0.0,0.0,0.0,3565.34,716.17,2849.17,0,normal,0.0
16053,SYN-E00633,SYN-M0028,Operations,Supervisor,Denver,1,hourly,2015-10-21,,35.93,5,2024-03-01,2024-03-14,active,102,70.77,21.38,35.93,0.0,0.0,0.0,0.0,12598.83,858.76,11740.07,1,gross_pay_spike,8865.33
16054,SYN-E00633,SYN-M0028,Operations,Supervisor,Denver,1,hourly,2015-10-21,,35.93,6,2024-03-15,2024-03-28,active,102,83.14,3.55,35.93,0.0,0.0,0.0,0.0,3105.99,500.22,2605.78,0,normal,0.0
16055,SYN-E00633,SYN-M0028,Operations,Supervisor,Denver,1,hourly,2015-10-21,,35.93,7,2024-03-29,2024-04-11,active,103,73.23,5.0,35.93,0.0,0.0,0.0,0.0,2892.54,886.5,2006.04,0,normal,0.0
16056,SYN-E00633,SYN-M0028,Operations,Supervisor,Denver,1,hourly,2015-10-21,,35.93,8,2024-04-12,2024-04-25,active,103,83.07,6.36,35.93,0.0,0.0,0.0,0.0,3372.85,1163.12,2209.72,0,normal,0.0
16057,SYN-E00633,SYN-M0028,Operations,Supervisor,Denver,1,hourly,2015-10-21,,35.93,9,2024-04-26,2024-05-09,active,104,69.07,6.32,35.93,0.0,0.0,0.0,0.0,2921.61,822.76,2098.84,0,normal,0.0
16058,SYN-E00633,SYN-M0028,Operations,Supervisor,Denver,1,hourly,2015-10-21,,35.93,10,2024-05-10,2024-05-23,active,104,69.2,2.11,35.93,0.0,0.0,0.0,0.0,2571.52,0.0,1840.38,1,missing_deduction,0.0
16059,SYN-E00633,SYN-M0028,Operations,Supervisor,Denver,1,hourly,2015-10-21,,35.93,11,2024-05-24,2024-06-06,active,105,83.21,5.13,35.93,0.0,0.0,0.0,0.0,3318.69,731.67,2587.02,0,normal,0.0
16060,SYN-E00633,SYN-M0028,Operations,Supervisor,Denver,1,hourly,2015-10-21,,35.93,12,2024-06-07,2024-06-20,active,105,73.9,3.28,35.93,0.0,0.0,0.0,0.0,2891.62,3903.69,-1012.07,1,negative_net_pay,0.0
16061,SYN-E00633,SYN-M0028,Operations,Supervisor,Denver,1,hourly,2015-10-21,,35.93,13,2024-06-21,2024-07-04,active,105,76.6,7.95,35.93,0.0,0.0,0.0,75.49,3348.04,856.29,2491.75,0,normal,0.0
16062,SYN-E00633,SYN-M0028,Operations,Supervisor,Denver,1,hourly,2015-10-21,,35.93,14,2024-07-05,2024-07-18,active,106,82.12,1.15,35.93,0.0,0.0,0.0,0.0,2886.02,785.97,2100.05,0,normal,0.0
16063,SYN-E00633,SYN-M0028,Operations,Supervisor,Denver,1,hourly,2015-10-21,,35.93,15,2024-07-19,2024-08-01,active,106,75.78,1.36,35.93,0.0,0.0,0.0,0.0,2815.54,506.48,2309.07,0,normal,0.0
16064,SYN-E00633,SYN-M0028,Operations,Supervisor,Denver,1,hourly,2015-10-21,,35.93,16,2024-08-02,2024-08-15,active,107,84.28,1.94,35.93,0.0,0.0,0.0,0.0,3153.73,800.85,2352.87,0,normal,0.0
16065,SYN-E00633,SYN-M0028,Operations,Supervisor,Denver,1,hourly,2015-10-21,,35.93,17,2024-08-16,2024-08-29,active,107,80.68,4.08,35.93,0.0,0.0,0.0,0.0,3124.19,690.03,2434.16,0,normal,0.0
16066,SYN-E00633,SYN-M0028,Operations,Supervisor,Denver,1,hourly,2015-10-21,,35.93,18,2024-08-30,2024-09-12,active,108,81.07,3.67,35.93,0.0,0.0,0.0,0.0,3002.43,633.46,2368.97,0,normal,0.0
16067,SYN-E00633,SYN-M0028,Operations,Supervisor,Denver,1,hourly,2015-10-21,,35.93,19,2024-09-13,2024-09-26,active,108,77.2,2.51,35.93,0.0,0.0,0.0,0.0,2937.11,661.82,2275.29,0,normal,0.0
16068,SYN-E00633,SYN-M0028,Operations,Supervisor,Denver,1,hourly,2015-10-21,,35.93,20,2024-09-27,2024-10-10,active,109,75.96,6.48,35.93,0.0,0.0,0.0,0.0,3139.1,636.07,2503.04,0,normal,0.0
16069,SYN-E00633,SYN-M0028,Operations,Supervisor,Denver,1,hourly,2015-10-21,,35.93,21,2024-10-11,2024-10-24,active,109,78.89,4.22,35.93,0.0,0.0,0.0,0.0,3024.23,662.74,2361.49,0,normal,0.0
16070,SYN-E00633,SYN-M0028,Operations,Supervisor,Denver,1,hourly,2015-10-21,,35.93,22,2024-10-25,2024-11-07,active,110,80.39,5.94,35.93,0.0,0.0,0.0,0.0,3122.05,862.98,2259.07,0,normal,0.0
16071,SYN-E00633,SYN-M0028,Operations,Supervisor,Denver,1,hourly,2015-10-21,,35.93,23,2024-11-08,2024-11-21,active,110,78.08,4.43,35.93,0.0,0.0,0.0,0.0,2951.11,834.7,2116.41,0,normal,0.0
16072,SYN-E00633,SYN-M0028,Operations,Supervisor,Denver,1,hourly,2015-10-21,,35.93,24,2024-11-22,2024-12-05,active,111,76.7,4.22,35.93,0.0,0.0,0.0,0.0,3023.71,970.1,2053.61,0,normal,0.0
16073,SYN-E00633,SYN-M0028,Operations,Supervisor,Denver,1,hourly,2015-10-21,,35.93,25,2024-12-06,2024-12-19,active,111,76.76,2.84,35.93,0.0,0.0,0.0,0.0,2931.34,819.35,2111.99,0,normal,0.0
16074,SYN-E00633,SYN-M0028,Operations,Supervisor,Denver,1,hourly,2015-10-21,,35.93,26,2024-12-20,2025-01-02,active,112,86.0,6.52,35.93,0.0,0.0,0.0,0.0,3480.31,918.92,2561.38,0,normal,0.0
16075,SYN-E00634,SYN-M0069,Sales,Account Executive,Denver,1,salaried,2021-08-02,,3440.08,1,2024-01-05,2024-01-18,active,29,80.0,0.16,3440.08,0.0,0.0,0.0,0.0,3410.82,1019.89,2390.93,0,normal,0.0
16076,SYN-E00634,SYN-M0069,Sales,Account Executive,Denver,1,salaried,2021-08-02,,3440.08,2,2024-01-19,2024-02-01,active,30,80.0,2.1,3440.08,0.0,760.08,0.0,0.0,4224.67,1389.37,2835.29,0,normal,0.0
16077,SYN-E00634,SYN-M0069,Sales,Account Executive,Denver,1,salaried,2021-08-02,,3440.08,3,2024-02-02,2024-02-15,active,30,80.0,0.63,3440.08,0.0,394.21,0.0,0.0,3916.54,920.03,2996.52,0,normal,0.0
16078,SYN-E00634,SYN-M0069,Sales,Account Executive,Denver,1,salaried,2021-08-02,,3440.08,4,2024-02-16,2024-02-29,active,31,80.0,0.0,3440.08,0.0,940.41,0.0,0.0,4661.1,859.41,3801.69,0,normal,0.0
16079,SYN-E00634,SYN-M0069,Sales,Account Executive,Denver,1,salaried,2021-08-02,,3440.08,5,2024-03-01,2024-03-14,active,31,80.0,1.2,3440.08,0.0,0.0,0.0,0.0,3681.6,704.6,2977.0,0,normal,0.0
16080,SYN-E00634,SYN-M0069,Sales,Account Executive,Denver,1,salaried,2021-08-02,,3440.08,20,2024-03-15,2024-03-28,active,32,80.0,0.55,3440.08,0.0,0.0,0.0,0.0,6829.53,1131.04,5698.49,1,department_payroll_spike,3235.04
16081,SYN-E00634,SYN-M0069,Sales,Account Executive,Denver,1,salaried,2021-08-02,,3440.08,7,2024-03-29,2024-04-11,active,32,80.0,0.92,3440.08,0.0,0.0,0.0,0.0,3622.58,1067.11,2555.47,0,normal,0.0
16082,SYN-E00634,SYN-M0069,Sales,Account Executive,Denver,1,salaried,2021-08-02,,3440.08,8,2024-04-12,2024-04-25,active,33,80.0,2.16,3440.08,938.92,0.0,0.0,0.0,4559.3,1110.99,3448.3,0,normal,0.0
16083,SYN-E00634,SYN-M0069,Sales,Account Executive,Denver,1,salaried,2021-08-02,,3440.08,9,2024-04-26,2024-05-09,active,33,80.0,0.0,3440.08,0.0,0.0,0.0,0.0,3543.13,561.34,2981.79,0,normal,0.0
16084,SYN-E00634,SYN-M0069,Sales,Account Executive,Denver,1,salaried,2021-08-02,,3440.08,10,2024-05-10,2024-05-23,active,34,80.0,0.0,3440.08,0.0,0.0,0.0,0.0,3553.06,1030.32,2522.74,0,normal,0.0
16085,SYN-E00634,SYN-M0069,Sales,Account Executive,Denver,1,salaried,2021-08-02,,3440.08,11,2024-05-24,2024-06-06,active,34,80.0,0.0,3440.08,0.0,0.0,0.0,0.0,3518.78,797.28,2721.49,0,normal,0.0
16086,SYN-E00634,SYN-M0069,Sales,Account Executive,Denver,1,salaried,2021-08-02,,3440.08,12,2024-06-07,2024-06-20,active,35,80.0,0.0,3440.08,0.0,0.0,0.0,0.0,3610.54,875.3,2735.24,0,normal,0.0
16087,SYN-E00634,SYN-M0069,Sales,Account Executive,Denver,1,salaried,2021-08-02,,3440.08,13,2024-06-21,2024-07-04,active,35,80.0,1.4,3440.08,0.0,0.0,0.0,0.0,3291.96,782.44,2509.52,0,normal,0.0
16088,SYN-E00634,SYN-M0069,Sales,Account Executive,Denver,1,salaried,2021-08-02,,3440.08,14,2024-07-05,2024-07-18,active,36,80.0,2.45,3440.08,214.71,1412.01,0.0,0.0,5107.36,1208.58,3898.78,0,normal,0.0
16089,SYN-E00634,SYN-M0069,Sales,Account Executive,Denver,1,salaried,2021-08-02,,3440.08,15,2024-07-19,2024-08-01,active,36,80.0,2.63,3440.08,61.02,0.0,0.0,0.0,3428.88,963.74,2465.13,0,normal,0.0
16090,SYN-E00634,SYN-M0069,Sales,Account Executive,Denver,1,salaried,2021-08-02,,3440.08,16,2024-08-02,2024-08-15,active,36,80.0,0.0,3440.08,598.25,0.0,0.0,0.0,3972.91,758.64,3214.27,0,normal,0.0
16091,SYN-E00634,SYN-M0069,Sales,Account Executive,Denver,1,salaried,2021-08-02,,3440.08,17,2024-08-16,2024-08-29,active,37,80.0,1.42,3440.08,0.0,509.63,0.0,0.0,3653.79,802.45,2851.34,0,normal,0.0
16092,SYN-E00634,SYN-M0069,Sales,Account Executive,Denver,1,salaried,2021-08-02,,3440.08,18,2024-08-30,2024-09-12,active,37,80.0,2.35,3440.08,0.0,0.0,0.0,0.0,3235.01,671.55,2563.46,0,normal,0.0
16093,SYN-E00634,SYN-M0069,Sales,Account Executive,Denver,1,salaried,2021-08-02,,3440.08,19,2024-09-13,2024-09-26,active,38,80.0,0.01,3440.08,1150.0,0.0,0.0,0.0,4398.44,1275.86,3122.58,0,normal,0.0
16094,SYN-E00634,SYN-M0069,Sales,Account Executive,Denver,1,salaried,2021-08-02,,3440.08,20,2024-09-27,2024-10-10,active,38,80.0,0.01,3440.08,0.0,0.0,0.0,0.0,3241.86,811.81,2430.05,0,normal,0.0
16095,SYN-E00634,SYN-M0069,Sales,Account Executive,Denver,1,salaried,2021-08-02,,3440.08,21,2024-10-11,2024-10-24,active,39,80.0,0.46,3440.08,0.0,0.0,0.0,0.0,3389.09,954.2,2434.88,0,normal,0.0
